149,24
176,18
272,8
215,8
207,8
199,8
226,8
276,8
228,8
257,8
161,8
247,8
213,8
243,8
340,8
196,15
140,15
171,15
167,15
103,34
104,34
124,34
110,33
123,21
145,21
155,21
168,20
157,20
150,20
137,20
135,20
125,28
131,27
120,27
111,27
7,24296
8,16600
9,12034
10,9087
51,202
53,200
50,198
54,198
258,5
266,5
292,5
317,5
477,5
234,5
353,5
254,5
344,5
232,5
294,5
309,5
327,5
531,5
318,5
194,5
250,5
85,74
75,72
87,71
82,67
144,19
170,19
164,19
49,188
52,176
55,172
57,169
4938,1
35679,1
8061,1
5125,1
1096,1
1345,1
1839,1
766,1
915,1
989,1
1116,1
3004,1
736,1
1599,1
5208,1
539,1
896,1
901,1
1845,1
404,1
480,1
1491,1
906,1
6431,1
507,1
296,1
791,1
782,1
583,1
5852,1
412,1
388,1
714,1
408,1
3851,1
973,1
837,1
571,1
12542,1
3726,1
995,1
777,1
2335,1
988,1
503,1
1063,1
1303,1
1866,1
695,1
472,1
2211,1
858,1
5496,1
635,1
719,1
1024,1
3590,1
567,1
580,1
491,1
919,1
745,1
506,1
4120,1
744,1
920,1
2429,1
789,1
2781,1
987,1
494,1
16872,1
450,1
595,1
616,1
30237,1
3308,1
608,1
546,1
1212,1
658,1
4991,1
334,1
629,1
902,1
1503,1
259,1
707,1
712,1
3729,1
1228,1
1913,1
395,1
768,1
467,1
587,1
864,1
4088,1
1259,1
540,1
283,1
685,1
1104,1
620,1
2027,1
1267,1
655,1
1044,1
7428,1
510,1
617,1
937,1
444,1
799,1
402,1
800,1
1765,1
451,1
2452,1
654,1
993,1
365,1
702,1
303,1
3127,1
708,1
401,1
582,1
79737,1
5238,1
942,1
2087,1
354,1
6646,1
18211,1
361,1
634,1
1315,1
359,1
3573,1
422,1
3358,1
533,1
889,1
1730,1
844,1
4208,1
488,1
521,1
930,1
899,1
642,1
8293,1
704,1
414,1
330,1
1241,1
377,1
1257,1
1132,1
1163,1
383,1
819,1
2160,1
2843,1
536,1
645,1
11450,1
934,1
333,1
520,1
508,1
938,1
793,1
944,1
433,1
553,1
428,1
2026,1
9834,1
671,1
498,1
1827,1
10358,1
1243,1
624,1
4879,1
6327,1
424,1
6394,1
206,1
28056,1
691,1
11569,1
435,1
909,1
606,1
1182,1
991,1
452,1
537,1
1380,1
524,1
763,1
586,1
1135,1
2687,1
2465,1
1176,1
2152,1
12620,1
660,1
590,1
315,1
592,1
7878,1
1334,1
1293,1
13684,1
48004,1
585,1
437,1
775,1
514,1
591,1
6173,1
11794,1
6231,1
2477,1
1080,1
639,1
1725,1
3479,1
3923,1
2905,1
917,1
697,1
464,1
4783,1
687,1
568,1
4259,1
1375,1
1639165,1
1123,1
32817,1
1919,1
117760,1
964,1
1783,1
1273,1
1468,1
710,1
772,1
1785,1
3846,1
686,1
7620,1
1238,1
774,1
49109,1
1402,1
2423,1
622,1
307,1
769,1
649,1
10948,1
2149,1
638,1
2753,1
739,1
856,1
389,1
447,1
397,1
357,1
977,1
5707,1
1422,1
848,1
260,1
1018,1
7433,1
1419,1
2058,1
2023,1
1036,1
3012,1
612,1
152659,1
473,1
454,1
337,1
573,1
10988,1
29000,1
1336,1
1198,1
967,1
689,1
709,1
690,1
2385,1
1000,1
356,1
490,1
7050,1
5209,1
1140,1
492,1
1378,1
322,1
390,1
872,1
8562,1
3000,1
569,1
1111,1
5511,1
378,1
548,1
673,1
755,1
305,1
289,1
1053,1
4431,1
2264,1
1761,1
1575,1
475,1
5539,1
10683,1
1086,1
1791,1
544,1
614,1
5343,1
588,1
564,1
857,1
6522,1
1094,1
399,1
1194,1
495,1
360,1
58382,1
1921,1
502,1
6461,1
485,1
1433,1
2261,1
1428,1
427,1
486,1
78862,1
1054,1
1231,1
1825,1
1373,1
593,1
1714,1
898,1
1088,1
727,1
76947,1
845,1
19030,1
1410,1
641,1
683,1
1172,1
1412,1
7208,1
2778,1
4129,1
868,1
648,1
8169,1
26287,1
960,1
759,1
541,1
558,1
773,1
1624,1
1235,1
750,1
2380,1
1418,1
2688,1
619,1
972,1
394,1
3212,1
5812,1
4836,1
484,1
13932,1
572,1
11,6879
12,5486
13,4552
14,3830
44,276
45,257
48,230
46,217
47,215
121,29
126,29
117,29
132,29
118,29
122,26
146,26
105,26
23,1126
24,1044
25,979
26,847
27,802
101,52
81,52
100,51
94,51
91,51
