255,15
212,14
222,14
301,14
237,14
331,14
240,14
300,14
235,14
262,14
224,14
264,14
253,14
215,14
238,14
228,14
82,209
80,197
86,191
85,189
83,185
95,181
93,146
96,142
101,130
100,127
97,125
98,124
217,18
191,18
244,18
192,18
245,18
195,18
167,28
160,28
208,28
200,27
204,27
169,27
180,26
198,26
223,26
189,26
120,86
113,85
118,85
117,84
122,83
123,81
116,79
158,32
181,31
172,31
199,29
196,29
188,29
328,10
283,10
319,10
343,10
252,10
286,10
234,10
324,10
305,10
321,10
104,118
102,116
99,115
108,113
103,108
105,108
106,103
130,68
121,68
128,65
137,64
133,63
174,36
166,35
175,35
165,35
168,35
184,34
173,33
42,1103
43,1063
44,944
45,921
46,805
47,803
48,795
193,22
178,22
243,21
216,21
246,21
227,21
206,21
413,3
1068,3
402,3
659,3
563,3
372,3
703,3
790,3
683,3
512,3
358,3
681,3
467,3
736,3
547,3
499,3
610,3
618,3
439,3
553,3
523,3
419,3
816,3
1208,3
421,3
403,3
375,3
566,3
569,3
652,3
677,3
434,3
1059,3
529,3
649,3
483,3
412,3
667,3
459,3
725,3
867,3
423,3
588,3
336,3
710,3
489,3
625,3
469,3
546,3
650,3
1485,3
773,3
461,3
396,3
724,3
825,3
511,3
644,3
379,3
367,3
579,3
497,3
751,3
543,3
879,3
665,3
926,3
420,3
422,3
1464,3
411,3
727,3
481,3
407,3
653,3
463,3
791,3
583,3
545,3
843,3
586,3
654,3
451,3
561,3
460,3
1764,3
183,38
161,37
170,37
176,37
157,37
159,37
49,752
50,694
51,651
52,644
54,594
53,586
125,78
131,77
136,73
124,72
119,71
127,70
129,70
112,70
197,25
187,25
182,25
185,25
171,25
2,1283355
3,726171
4,388071
5,222026
6,137619
7,89214
8,61215
299,6
424,6
397,6
303,6
339,6
417,6
370,6
318,6
292,6
427,6
437,6
387,6
278,6
302,6
327,6
376,6
341,6
478,6
456,6
323,6
425,6
338,6
353,6
394,6
346,6
22,5125
23,4466
24,4086
25,3515
26,3274
27,2853
28,2698
254,12
269,12
233,12
273,12
218,12
249,12
377,12
272,12
154,42
153,42
152,41
156,41
150,39
143,39
163,39
418,5
520,5
279,5
360,5
342,5
470,5
351,5
386,5
308,5
392,5
378,5
356,5
445,5
685,5
436,5
362,5
366,5
537,5
359,5
398,5
765,5
693,5
444,5
432,5
406,5
350,5
291,5
322,5
349,5
603,5
389,5
447,5
384,5
519,5
393,5
502,5
335,5
317,13
268,13
236,13
226,13
275,13
210,13
258,13
55,529
57,511
58,501
56,495
59,447
60,424
62,422
107,100
109,99
111,98
110,95
114,90
115,87
604,2
998,2
642,2
621,2
1279,2
526,2
345,2
746,2
477,2
1907,2
1631,2
715,2
647,2
1832,2
361,2
464,2
606,2
850,2
581,2
1275,2
404,2
1167,2
740,2
1904,2
982,2
1227,2
804,2
874,2
503,2
605,2
1487,2
854,2
600,2
1805,2
515,2
1894,2
701,2
891,2
433,2
695,2
749,2
363,2
814,2
880,2
509,2
592,2
1921,2
656,2
453,2
430,2
490,2
923,2
813,2
426,2
484,2
803,2
1703,2
443,2
2631,2
590,2
558,2
1046,2
446,2
1170,2
2425,2
465,2
787,2
