bitcointaddress,valueCount
P2WPKHP2SH_1388CB7C2184F137BF55227A8203E7E0DB48632F,188.76252879672072
P2WPKHP2SH_0860601AEA9EE85BF367EE54BA9D556C01839F11,185.7382225682823
bitcoinaddress_BEA958AD300B1968C41889F8907E9082392D2578,185.3055940820201
bitcoinaddress_7FCF402C76A4599D531CFF5C12A75C64AB2DE7C7,176.8102669084142
bitcoinaddress_27525E5A3CD885379FFF295E90C5949D56C0C9CD,172.2697290245567
P2WPKHP2SH_74EF0ECCC42A3DEB4E07B7D4CC4A86885993ACB0,164.98818559596268
bitcoinaddress_9B71CA50A249F283DCE5848A6259EFDD2E47FA4B,163.5999505229965
bitcoinaddress_EC9B70E039E3B43D703AD03F9A17DACB8785DD4B,162.92534195423804
bitcoinaddress_09188594B9E1B0813DF0396CCB449F7C14AD1B40,162.40406089153598
P2WPKHP2SH_DB1283737CD93EBC1EB1298D644A7846C55A6D96,162.19707915223185
P2WPKHP2SH_62E0377499C630BA9F5EFD6947A794EAF8B35D6D,158.9731924972446
P2WPKHP2SH_557D55EEA9F64AF10E5853883636CB1F54849FF9,158.28561108365327
P2WPKHP2SH_913CB3F28CD87943B808EC76B44E14F64E7C5ED9,157.1635544030358
P2WPKHP2SH_D6D8D3CC6C0D08423F93A0B7BF54CCF4F7B172BF,150.9005542166289
bitcoinaddress_6C0A119BFB69B595FE47543BC6EC5EBBB71E622D,147.6236412878054
bitcoinaddress_6880D359611B435AD6F9FE376FDE19E8B7622556,147.46811783724544
P2WPKHP2SH_0F86E61B2359618C17B1D59D0B1A3670661A9655,145.68630797703565
P2WPKHP2SH_5F9BEF41E8595FE0B831BE66D263E8BA1687FE4D,145.68308333149977
P2WPKHP2SH_41ADDC21A7EB79137170C9AB55C59F11EB412627,144.77330869690462
P2WPKHP2SH_07A99D6C6A16C487ADD946029FEE6B2A0DCE7BA7,144.29557880477415
P2WPKHP2SH_8D1211F7D0F7E3924F636C929B6198D48FD0072F,143.63926214541019
bitcoinaddress_0B4A14B3B77F13083817B143A0C8615D308FB3B3,142.75648185815578
P2WPKHP2SH_B25B79396872ADD341547F45C3874D5E4023A003,138.32188454833144
bitcoinaddress_102648AE3FC07D7E690303D86B386E81E07E97F3,137.6421523524703
bitcoinaddress_839AD043A0AF3C22515C2CBD892C301652417D1F,136.31483161280124
bitcoinaddress_B08F46E4D21CD0547A8A1E2E43E5440284F710A4,129.02366318609558
bitcoinaddress_EAEF799E5728D851E34D21C2F7F0B4C201329968,127.48080039236552
bitcoinaddress_666044DF08C7F1587EA6E4827A5E01731179D0C2,125.19882960490476
bitcoinaddress_BEA2A44F28D9F402AC2244E4FAC4F0542F9C03F7,125.06952547415374
bitcoinaddress_87B339028592A31BC1D2878BF8A487FB2A6F8AAD,123.2239556007898
P2WPKHP2SH_8E90155198D8E64834DE26D9D615C8D5D5B88B2D,120.66183934120328
bitcoinaddress_4AE3264CDB6B18DA17FFAB175088BDC8B1767D8D,116.84674091907421
bitcoinaddress_605A6299D5926EEF4949685EE58452195FC65971,116.17929944853528
P2WPKHP2SH_D2FF4438002000DC5C58D30326D38400F9B9A80F,115.97279272593423
P2WPKHP2SH_2A3CAD4DE8378AD6176E8542310A165967E46F66,114.98394963722617
bitcoinaddress_6E4BC9B56233876A7119D3B086D406043D635DED,114.61111455372631
P2WPKHP2SH_AF799BC704C52DD753C93F89511872CE0978D633,113.40937603892073
P2WPKHP2SH_E388FCDB2B8565012FE6F825E3B2FEC9B03CBCF7,112.66352563681579
bitcoinaddress_7AA2AC7468C1F6B8EFE45B94AB4960869A285725,111.54154163006667
bitcoinaddress_536FFA992491508DCA0354E52F32A3A7A679A53A,110.99769017981656
bitcoinaddress_0ED3E1D37D6C8B2A9D2074EA84FE0588A79D64C6,108.72022335707314
bitcoinaddress_42005F050090C02620185EAD25154B90DCE9E01F,107.58319983515851
bitcoinaddress_B4848E952B1E68BE39D3361116997DBA11ABB61B,107.43830016952325
bitcoinaddress_D577C34C5F0502A95BE9F0C9A0FF7557AC16D07C,107.35254333220138
bitcoinaddress_E49B31C75698F6B0AFE7D0B07D1F8C52516DBBCE,105.86319723310145
bitcoinaddress_DCEF2BDEA35EE0F33F22B46272FFBC4D6675444E,105.55753520692956
bitcoinaddress_C2349798625279C6A44F7ECD8D9D1647A505DA15,104.04735280722026
bitcoinaddress_19537F645AC9F13925B3B4BE9F929E5FDADCFBBE,102.05086101125282
bitcoinaddress_E69BD3299FFC84EDCF698C7EF45FE679883F37DB,100.98205528623976
bitcoinaddress_686B898BFA89F546056CD75590ACD246B15A00C7,100.85432374822217
P2WPKHP2SH_45270A4022421D643DB0EF10D88040A85C39B3D3,99.16962568911346
