bitcointaddress,valueCount
bitcoinpubkey_41044A656F065871A353F216CA26CEF8DDE2F03E8C16202D2E8AD769F02032CB86A5EB5E56842E92E19141D60A01928F8DD2C875A390F67C1F6C94CFC617C0EA45AF,0.3921258952177219
bitcoinpubkey_410491501F46C946B908AF2B66D91789598746F5126639853E5F86297F199CF63F6D4CA0D674028735A363FFAE46001C0F1A273E68A4FBDCFBF6BF9CC00865BF49ED,0.3848579769276591
bitcoinaddress_9274E8872F3C4514F16494AD9A24C2999432D469,0.37150147676357137
bitcoinaddress_9C52C4A95CE8A7141AC363E486FB55D7D32C0514,0.3272524893878944
bitcoinaddress_54C22DDFA26C9FD050414919DFF5320C45A33E58,0.31999999999999995
bitcoinpubkey_41045293D155B30CEDDF03D8916B9A78814AFDDDF83CB410C5D9727D1A3905DC600B83BE5435C8174A0FEB72015DD3A7B4CD45A91A7BBB56BA591BACC255BF602693,0.31802095708808636
bitcoinpubkey_4104E8152A6F8650A0764FE79467DE62C4B858B833D41D7FFEDE1B20CEEC6D7402929C79AD07D2296D29180FD221D82B16D9A942E9460556EA440FFE90881893F40A,0.31627237412548387
bitcoinpubkey_41042049C17C2BC5AC4E760F27B97013952CF71E5672A04492D970B4D81956739CA19023E0F066120E389961EF30AAD7C31C36337B9E4B83E47E74CAA2C69E3C51BD,0.31627237412548387
bitcoinpubkey_410462E518CA9D1C7E9FF593EA870B1F65B5DD281A8961F4625CD8E0DF3C86970A80E803E71421EC50BBF3CB598E73591519B48731DFEE5261682A4F134D639D8888,0.313625
bitcoinpubkey_4104BAA9D36653155627C740B3409A734D4EAF5DCCA9FB4F736622EE18EFCF0AEC2B758B2EC40DB18FBAE708F691EDB2D4A2A3775EB413D16E2E3C0F8D4C69119FD1,0.313625
bitcoinpubkey_4104EF85AAEA2DADF5EF0E4357D69893426898E3A0ED314FD15A4AB1F58C0CBD256F4583694C0F79C2EEF6DB14F8499D84A272F3F47AB99F91410083E5105BD7F24E,0.29917499999999997
bitcoinaddress_7E1276332317EC871CF66FF4DEE47C305DB97F4B,0.29858046454282083
bitcoinaddress_E45897DD16BFDAEBE577C4A6CDAC700558232E1C,0.29825531965595475
bitcoinaddress_7AA6DC533BC3D2BA2245643115C77EB3EAC121AB,0.29674717958920166
bitcoinpubkey_410475804BD8BE2560AB2EBD170228429814D60E58D7415A93DC51F23E4CB2F8B5188DD56FA8D519E9EF9C16D6AB22C1C8304E10E74A28444EB26821948B2D1482A4,0.29141358976910825
bitcoinpubkey_41043EADA8BFA8FD31161C4420B2689412916B83183C9BFB21E731D501B2B9D6EF9D3602ED1DB67A67680EB1DB07766DD62F92DC5926CFDB31CA9F9A44830E883294,0.291046875
bitcoinpubkey_4104CDD457EFFB0AE931ECFFB2FC2996393D6297E45CD9A8C6D640CE35956F4C84D73FF3742A9B70F2686DA30580CB7283AA08F58DFADCCEB489FB1D9F3CF43E1325,0.28154573026332935
bitcoinaddress_87AB36EDB98DF1F1F7B7B3553D9F566FD06A4701,0.28043610746471914
bitcoinpubkey_410475A070C6841013A2F29191588E28FF0E5E57B15ED997AE3B268B30E3A6635019CE4A5F1AEF9ABBAFAF5A96A581EC9B3A0180FBD9A03513095855A0EFBF336D99,0.2781902866242038
bitcoinaddress_482F0027662731277FDFA3B7F639C976A3BAB11E,0.2775000000000001
bitcoinpubkey_410401518FA1D1E1E3E162852D68D9BE1C0ABAD5E3D6297EC95F1F91B909DC1AFE616D6876F92918451CA387C4387609AE1A895007096195A824BAF9C38EA98C09C3,0.27749999999999997
bitcoinaddress_5370AF51641C25CBB682A45E31FF6F3B4CBF53EB,0.27749999999999997
bitcoinpubkey_410495A393F8CB9909C11A17CEABD500A20F70982EE9BE2010CF7AF07A8D77299C8E4C86D7E0591A4ED9A76D15D0721A50CF9A32145FAF874CBCE3F736E6744DE5AF,0.27749999999999997
bitcoinpubkey_410445AA26CA9EC2C37B81699317A0EE8C160AACDF7F717B67F1AB98432DE1E5A954FFFF5AF7107EBC20CA11639367318D9F7529945C7EFE171280993AF7DA9798C4,0.27749999999999997
bitcoinaddress_D4AF3CDD17410A9968ECCAAFC88B093110AF5D15,0.27749999999999986
