ax,ay
0.1576706713617157,0
0.21401149394524865,0
1.5507689045964554,0
0.1505,0
1.6453947797677067,0
1.0427884229850657,1
0.1510305661845259,1
0.15301137585537525,0
0.1534800786685953,0
1.4920761387459305,0
0.1512818137323818,0
1.5786160187449656,0
0.8433387474081301,0
0.8363718001130108,2
0.19678468398166776,1
1.5994721252894917,0
0.16174012508236177,0
0.8363718001130108,2
0.16155491302836483,0
1.6743406829787923,0
0.2176717631147569,0
0.16633469202502207,0
0.27749999999999997,0
1.4980735584559097,0
0.8363718001130108,2
0.16239153731132686,0
1.3436532287906584,0
1.8543124907574062,0
0.1782144330348364,0
0.20616774795767115,0
0.15045373665480427,0
0.16149366616295513,1
0.22182337305535627,0
0.8382798677772959,2
0.8382798677772959,2
0.8363718001130108,2
0.28071717837329935,0
1.6597830974056003,0
0.15289029916525515,0
0.8382798677772959,2
0.21184522836216343,0
0.7664697430727131,1
1.2450897917168515,0
0.8432567014828467,0
0.8350004873457522,2
0.4022020304575006,0
0.8681165940675346,1
0.8360457841933789,2
0.16633469202502207,0
0.16208616302836482,0
0.5323694420588629,0
0.8754922320870748,2
0.8432343499947021,1
0.15023097826086956,0
0.17667734462358575,0
0.15910892012112182,0
0.15910892012112182,0
1.9520903658205149,0
0.27749999999999997,0
0.8342977581284395,2
0.1970933383792799,0
0.1564035510360966,0
0.8382798677772959,2
0.15453272868672918,0
0.8439401985205472,0
0.16304917229947724,0
0.3296349291223832,0
1.521958806228836,0
0.6272998426381605,0
0.4785466724944717,1
0.15812873430531568,0
0.15713367740918777,0
0.25064306118866153,2
0.1643792760551412,0
0.17266589416795627,0
0.16149366616295513,1
0.1510096884997496,0
0.21375,0
0.156375,0
0.171610164785921,0
0.19070330666321395,0
0.912786685296115,0
0.15039508006609958,0
0.16416666666666666,0
0.15223961135767328,0
1.5735899092441636,0
0.24201859608686824,1
0.7012600832345639,0
0.15949031432921398,0
0.8369005743400123,2
0.23940416066564169,0
0.23950900804478803,0
0.16646209413427496,0
0.1580343352400111,0
0.16860418540928399,0
0.17459524716391583,0
0.1511013494318182,0
0.8440728446898694,2
1.0001686008591861,0
0.8464671305900268,2
1.5849760913412645,0
0.1538910999542084,0
0.8464671305900268,2
0.8464671305900268,2
0.8440211203253452,1
0.7485018836688624,2
0.1512818137323818,0
0.1510305661845259,1
1.1328937122689267,1
1.6340551531652479,0
0.8369005743400123,2
0.8422408429849451,2
0.2081794548715722,1
0.15106162368209528,0
0.15165177374491276,0
0.15039508006609958,0
0.21184522836216343,0
0.20248106278406441,0
1.5721721985454182,0
1.351456764493551,2
0.23727591374603998,0
0.2348397700534927,0
0.23539717851091047,0
0.844211037360638,0
0.1564035510360966,0
0.8217832133034391,0
0.1851766702778489,0
1.340836948320935,0
0.1628835425383985,0
0.15038636363636362,0
0.8369005743400123,2
0.1511013494318182,0
0.6383611772989902,0
0.32913586615936546,2
0.20995482846176,0
0.1782144330348364,0
0.17535116972913362,0
1.4363329608124258,0
0.15277173913043476,0
0.20800012805929538,0
0.1534800786685953,0
0.15424286200344436,0
1.8142989127782052,0
0.28394479842222076,2
0.16080649802233601,0
0.28803579755619557,1
2.7400239598824867,2
0.15819617740918776,0
0.8464671305900268,2
0.5703792760415538,2
0.15282172040923392,0
0.16499879734848483,0
0.8440728446898694,2
0.16239153731132686,0
0.15105533577253324,0
0.322125,0
0.15797719247829306,0
0.8839256583555324,2
1.514733585672216,0
1.4007764712487174,0
0.15949031432921398,0
0.843266894188642,0
0.181875,0
1.8064393852004048,0
0.1659375,0
0.20769323152447505,0
0.8464671305900268,2
0.3016071649192724,7
0.19439426330659237,0
0.15128914033025495,0
0.15910892012112182,0
0.15128914033025495,0
1.4167048657071792,0
0.1510096884997496,0
0.8464671305900268,2
1.3507172596037904,0
1.1484869775040019,0
0.15910892012112182,0
0.8382798677772959,2
1.5153135126207706,0
0.1925,0
0.1696153846153846,2
1.3784656933024118,0
0.16314866302836484,0
0.28161630944615423,0
0.1512818137323818,0
0.45588421127813306,0
0.15382402557930966,0
0.181875,0
1.4428851454332707,0
0.1511013494318182,0
0.1659375,0
1.4968496589177083,0
0.27804225361945556,0
1.5201858752846593,0
0.23417580035598312,0
1.5037538625178306,0
0.8464671305900268,2
0.15282172040923392,0
1.3937106075671235,0
1.423580686485962,0
0.1605788221153846,0
0.15677087886897126,0
0.892377335306654,0
0.16239153731132686,0
0.5474362624206587,0
0.1505,0
0.8500288116503167,0
1.5331733350856782,0
1.93765270973715,0
0.1984924063823902,0
0.1512818137323818,0
0.15067460317460316,0
0.27333019501446254,0
1.8436288151646254,0
1.6070613763819745,0
0.16038915040260154,0
0.15812873430531568,0
0.15223684210526314,0
0.15128914033025495,0
1.040265867422027,1
0.15812873430531568,0
0.15797719247829306,0
0.15797719247829306,0
0.1524575350215517,0
1.6451940303061503,0
1.495711420520981,0
0.8360457841933789,2
0.20508019736319458,0
0.843817842744315,0
0.26219867187499996,0
0.16239153731132686,0
1.2396946586067665,0
0.8361107034910195,2
0.15994113029827314,0
0.8813923046986264,0
0.18084759643489054,0
1.4954516946404042,0
0.21445573016118624,0
1.6824598599562883,0
1.0499490589030844,2
0.1510096884997496,0
0.7669235621153409,2
0.8361107034910195,2
0.27749999999999997,0
0.15045535714285713,0
0.8440728446898694,2
0.19052933523917093,0
0.15499894379976273,0
0.842892681490567,0
1.5331432336624748,0
0.2029845982142857,0
1.8339081801565227,0
0.15945656916028456,0
0.15282172040923392,0
0.2030348699166198,0
0.21375,0
0.8422408429849451,2
0.16038915040260154,0
0.24195373568834777,0
0.1564035510360966,0
0.15023097826086956,0
0.15106162368209528,0
0.8361107034910195,2
1.4147922109232245,0
0.15051356544403066,0
0.23201051113120047,0
1.792602498164816,0
0.18200181358395065,0
0.8440728446898694,2
0.2440940117040965,0
0.545706228171979,0
0.15045535714285713,0
0.15067460317460316,0
1.3590690986452199,0
1.1363233935820174,2
0.16314866302836484,0
1.3074603859310476,0
0.16592207147441473,0
0.15135558340430819,0
0.8382798677772959,2
0.1505120481927711,0
0.15363748972039473,0
1.5440317576564317,1
0.15432853562148538,1
0.8440728446898694,2
1.906825231551834,1
0.8464671305900268,2
0.15006293188548864,0
0.18410727353835787,0
1.6306765534015042,0
0.15256610658442135,0
0.6308482652247361,1
0.1675667760551412,0
0.1712708927265504,0
0.15949031432921398,0
0.8946883315811734,1
0.8382798677772959,2
0.8363718001130108,2
0.8440728446898694,2
1.5814793131919853,0
0.8422408429849451,2
0.15453272868672918,0
1.1027125711597554,0
0.16038915040260154,0
0.8363718001130108,2
0.7494869430014288,1
1.4611260126207706,0
0.16592207147441473,0
0.1862854692542742,0
0.8437880484711913,0
0.15817584584506017,0
0.8382798677772959,2
0.15128914033025495,0
0.21401149394524865,0
0.16230770979312495,1
0.8360457841933789,2
0.15694518378717368,1
0.1517509636171168,0
0.2489166023809271,0
0.1538910999542084,0
0.15812873430531568,0
1.1699551243930773,0
1.431502821770128,0
0.15363748972039473,0
0.2578310147139796,0
0.6175860699403644,0
1.310463255690995,0
0.15035438941406812,0
0.8839256583555324,2
0.8464671305900268,2
1.6086256602960325,0
0.8781584923277702,0
0.1844022698261302,0
1.1979648282233935,0
0.27749999999999997,0
0.1510096884997496,0
0.8253487271298272,3
0.16933514096872695,0
0.15070556202073618,1
0.15262663030839257,0
0.2888483141657977,2
0.15450588005935667,0
0.4059243131887853,2
0.8440728446898694,2
0.21988176527595457,0
1.4633615669722044,0
0.16350264152036834,0
1.5160521612171791,0
0.15797719247829306,0
0.16314866302836484,0
0.15,1
0.1760871117897217,0
0.8360457841933789,2
0.4045448452651177,0
3.3702197388184265,27
0.1507563914018038,0
0.17357319475226057,0
0.2215770128029816,0
0.1643792760551412,0
0.15099188941406813,0
0.1511013494318182,0
1.2171411462018675,0
0.8382798677772959,2
0.1510096884997496,0
0.15006293188548864,0
0.28517707280080884,0
0.17522184636488425,0
0.8361107034910195,2
0.30110083532571885,0
0.2413659921593141,1
1.351456764493551,2
0.15450588005935667,0
0.8361107034910195,2
1.4665905095709661,0
0.15223961135767328,0
0.2148418475867842,1
0.3674081774779191,0
0.8360457841933789,2
0.1531875,0
0.15643571376135604,0
0.15262663030839257,0
0.8350004873457522,2
1.3819870158512015,0
1.2677049597526329,5
0.16698505330943655,0
0.15812873430531568,0
0.15276235938715377,0
0.8192723631061202,0
0.15,1
1.3723552910831487,0
1.5267367115873316,0
0.8440728446898694,2
0.4232929640604275,0
0.16399745309117522,0
0.1552790551186149,0
0.1531875,0
0.34124999999999994,0
0.8439168077985545,0
0.1538910999542084,0
0.7225462846201597,0
0.2551141359118884,0
0.15812873430531568,0
0.15262663030839257,0
0.37357340231402003,0
0.29026980756406284,0
0.1510305661845259,1
0.15165177374491276,0
0.16167885338340082,0
0.4694900096843879,0
0.6329923190489655,2
0.8369005743400123,2
0.1510305661845259,1
0.27749999999999997,0
1.0646033327606939,0
0.8360210258857302,2
0.23452240872809638,0
0.15070556202073618,1
0.27749999999999997,0
0.8342977581284395,2
0.15070556202073618,1
0.15128914033025495,0
0.156375,0
1.68942302630677,0
0.3797711721343001,0
0.8422408429849451,2
1.9032579214896046,0
0.1675667760551412,0
0.15256610658442135,0
0.8382798677772959,2
0.7695835937499997,0
0.15006293188548864,0
0.3340371921737365,1
0.16062364291853007,0
0.26959896186493376,0
0.16080649802233601,0
0.17201884563889783,1
0.1580343352400111,0
1.4627850645085767,0
1.6300788119717118,0
0.15045535714285713,0
0.8422408429849451,2
1.513280398036056,0
0.15797719247829306,0
0.8382798677772959,2
0.1511013494318182,0
1.6110985145165375,0
0.21890209508608122,0
0.1576706713617157,0
1.2604864937678966,0
0.15812873430531568,0
0.17185958559139153,0
0.17246879233652643,0
0.674570309805066,0
0.1551,0
0.15812873430531568,0
0.2706661312512161,0
0.15500267606024917,0
1.2150988709608046,0
0.6822478844493481,0
0.8363718001130108,2
0.22251952237190079,1
0.8987425155805597,0
1.4256922416495306,0
0.41222499999999995,0
0.21015374595299324,0
0.8464671305900268,2
0.1755,0
0.8839256583555324,2
2.1074303185266317,0
1.2728496229863178,0
1.528505385293227,0
1.4315885518335576,0
0.15561607142857142,0
1.8350334796607264,0
0.8361107034910195,2
0.9271925975295915,0
0.16083554324756574,0
0.15418263282415298,0
0.15099188941406813,0
0.15045373665480427,0
0.7072788730026286,0
0.15072587355249015,0
0.18965365807694093,0
1.7747615040819436,0
0.15,680
0.15262663030839257,0
0.8464671305900268,2
0.15363748972039473,0
1.3299654240708627,0
0.5553785847921733,0
0.8464671305900268,2
0.19505170034473884,1
0.16187313565340908,0
1.3350688379859246,0
0.1564035510360966,0
1.0714915863209802,0
0.5021007685906899,0
0.1510305661845259,1
0.6408979132224529,0
0.3829001221354641,0
0.9981698751093393,0
0.16239153731132686,0
0.29637762629661546,0
1.5153135126207706,0
0.1755,0
0.36796428571428563,0
0.6997396821121229,1
0.1560960481990393,0
0.8426128687085749,0
0.8464671305900268,2
1.2217588826272314,0
1.4860245603733107,0
1.351456764493551,2
0.16080649802233601,0
0.18111381688445383,0
0.21607006012775248,0
1.7320572264813892,0
0.15372194122942892,0
0.16850294149915915,0
0.2679375,0
0.1531875,0
0.15910714285714284,0
0.16933514096872695,0
0.8361107034910195,2
0.1510096884997496,0
0.15910892012112182,0
0.15106162368209528,0
0.8440728446898694,2
0.1531875,0
0.16629481164698431,0
0.15317583849530406,0
0.15067460317460316,0
0.2789242284387075,1
0.8361107034910195,2
0.8360457841933789,2
0.15045535714285713,0
0.1520304608442481,0
0.3072836887462775,0
1.6109493997537998,0
0.27749999999999997,0
0.1925,1
0.8422269915406664,2
0.15910892012112182,0
0.4603868279016723,1
0.1580343352400111,0
0.21375,0
0.15045373665480427,0
0.15344594594594593,0
0.15225140353477817,0
0.8382798677772959,2
0.8422408429849451,2
1.3588607591858735,0
0.15035438941406812,0
1.575206315551974,0
1.4444092662117671,0
0.6895189315612084,0
0.15045373665480427,0
0.15128914033025495,0
0.8382798677772959,2
0.8361107034910195,2
0.15910714285714284,0
0.18064879327167208,0
0.15960976841754146,0
1.7580457414150503,1
0.8464671305900268,2
0.9503756476995511,2
0.15128914033025495,0
0.1605788221153846,0
0.7127660509377406,0
0.15354166666666666,0
0.15256610658442135,0
0.20786703131108192,0
0.15495665382436577,0
1.351456764493551,2
0.1675667760551412,0
0.6875178115218992,1
0.8361107034910195,2
1.6912815131963557,0
0.17596377268248645,0
0.8441720004631224,0
0.15201695923427821,0
0.1538910999542084,0
0.1520304608442481,0
0.1893125,0
0.8641833604518838,0
0.5795701408414555,0
0.7372088016224708,0
0.16649334132901603,0
0.8440728446898694,2
0.15099188941406813,0
1.4465003170856374,0
0.6731964827178148,0
0.154203261327099,0
0.22088459747111885,0
0.1510305661845259,1
0.16599821748086185,0
0.181875,0
1.4873479207350373,0
0.15812873430531568,0
0.8445600754517701,0
0.15694518378717368,1
0.15317583849530406,0
0.5169734356324538,0
0.15983662499999998,0
1.0337653009894119,2
0.8360457841933789,2
0.27683208461353515,0
0.6584079770192873,0
0.4145705978203994,1
0.15812873430531568,0
0.28045254440212186,0
0.1513368137697005,1
0.1925,0
0.15,1
0.5793831507797625,1
0.1788048132156835,0
0.15128914033025495,0
0.5606451568910333,0
1.4217663820677555,0
0.1576706713617157,0
0.16314866302836484,0
0.1510305661845259,1
0.15282172040923392,0
0.15023097826086956,0
0.18965365807694093,0
0.1520522971578315,0
0.8464671305900268,2
0.8363718001130108,2
0.6945800073054086,0
1.6484251063707707,0
0.156375,0
1.2005990896046448,0
0.2578310147139796,0
0.1643792760551412,0
1.9700311354679196,0
0.1520304608442481,0
0.15409606160942807,0
0.9142298352475138,0
0.16239153731132686,0
0.8444743134181972,0
0.84470439311346,2
1.7242912874865295,0
0.5013027068059087,0
1.5989849654275905,0
0.15367146015376462,0
0.15229300787682798,0
0.8464671305900268,2
0.15039508006609958,0
0.15694518378717368,1
0.1643792760551412,0
1.4038671220918006,0
0.8427527373381554,0
0.8382798677772959,2
0.8424936843793832,1
1.8676732164223253,0
0.15130025063360913,0
1.534697723760396,0
0.1643792760551412,0
1.2286685805421138,0
0.27749999999999997,0
1.4759817929602117,0
0.27333019501446254,0
0.16149366616295513,1
0.1510096884997496,0
0.17596377268248645,0
0.8464671305900268,2
1.351456764493551,2
1.4780033075802184,0
0.8382798677772959,2
0.22534730932082508,0
1.585384557972958,0
1.258916235092199,0
0.16633469202502207,0
0.5350233781093473,0
1.3070018076425325,0
0.4396735428690576,0
0.8440728446898694,2
0.3124335253437261,0
0.1925,0
0.15386145141279178,0
0.8363718001130108,2
0.27333019501446254,0
0.3338417215934208,0
0.15367146015376462,0
0.6433043135029649,0
1.8760711015821596,0
0.16601100846536312,0
0.42572264343597155,0
0.8352804413775075,2
0.15256610658442135,0
0.157133370663042,0
0.5721198521549311,0
0.16092941418834614,0
0.16086819621013873,0
0.2431214058802456,0
0.8360457841933789,2
0.16248871839831172,0
0.15135558340430819,0
0.15910892012112182,0
1.4832310402609825,0
2.159759190903806,0
0.15910892012112182,0
0.1512818137323818,0
0.16082947869917938,0
0.8363718001130108,2
0.20237942967085212,0
1.4301833159024426,0
0.16738541666666665,0
0.24578007806197805,0
0.1564035510360966,0
0.15910892012112182,0
0.15654188179347825,0
0.15211511119235493,0
0.16239153731132686,0
0.1505,0
0.23828104675116052,0
0.15006293188548864,0
0.1510305661845259,1
2.047435119909315,0
0.2726373959575167,0
0.9110443441778211,0
0.15949031432921398,0
1.3162783801500215,0
0.27749999999999997,0
0.27749999999999997,0
0.8464671305900268,2
0.3810090784510172,0
0.1510096884997496,0
0.8382798677772959,2
0.1510305661845259,1
0.16239153731132686,0
0.15495665382436577,0
0.15128914033025495,0
0.2585041189796234,1
0.16864205684038608,0
0.15817584584506017,0
0.1520304608442481,0
0.30459375,0
0.9157578259747235,0
1.446978957569933,0
0.15425925078491937,0
0.17186965284431352,0
0.8382798677772959,2
1.176975525168605,0
1.5809581731967208,0
0.2952223733439607,1
0.17997583532571887,0
0.8363718001130108,2
0.15219715108414142,0
0.8464671305900268,2
1.5563997913925476,0
0.17583567015967025,0
1.4840862079867505,0
0.15500267606024917,0
1.46948603106581,0
0.15219715108414142,0
0.38035081997892084,1
0.8382798677772959,2
0.16343136148711773,0
0.1510305661845259,1
0.1512818137323818,0
0.864842448732147,1
0.1641517618765726,0
0.16842002409045426,0
1.4275498147884547,0
0.221984375,1
0.8464671305900268,2
0.8352804413775075,2
0.8382798677772959,2
0.15081210191082803,0
0.235,0
0.15045535714285713,0
0.8352804413775075,2
0.1675667760551412,0
0.8382798677772959,2
0.3024627492183355,0
0.27811372345390556,0
0.8464671305900268,2
0.5385559431991633,2
0.17107269010673823,0
0.5071984170595372,0
0.905638908263104,0
0.1573705055651061,0
0.19820250264014566,0
0.1643792760551412,0
0.15090425531914894,0
0.1585075828648401,0
1.037331525092279,0
0.21812222177207186,0
0.27749999999999997,0
0.8382798677772959,2
0.15201695923427821,0
0.3772786851293596,0
0.16239153731132686,0
1.0120991569854874,2
0.8382798677772959,2
0.8464671305900268,2
0.18965365807694093,0
0.15812873430531568,0
0.34815553646625585,1
0.3466832363527707,0
0.1649143430619278,0
0.8382798677772959,2
0.15038636363636362,0
1.2177766096599412,0
0.35367505131477206,0
0.15418263282415298,0
0.15283333333333332,0
0.1538910999542084,0
0.17237275371970157,0
1.5153135126207706,0
1.5170591859164366,0
0.19100810605221613,0
0.1675667760551412,0
0.1520522971578315,0
0.37603009235608764,0
1.6706785813649931,0
0.8382798677772959,2
1.4874762842892213,0
0.1651040723450137,0
0.6368574125373979,1
0.8382798677772959,2
1.3314721309533122,1
0.8444233155242142,0
0.15310975609756097,0
1.5079926173636333,0
0.3879270092525212,2
0.8440230842967335,0
0.47115120165884505,0
0.8382798677772959,2
0.8360210258857302,2
0.1708442792561836,0
0.8360457841933789,2
0.4441881116606087,0
0.15991214488636363,0
0.1512818137323818,0
1.1588109115507002,47
0.27749999999999997,0
1.6666092618898183,0
0.8464671305900268,2
0.15135558340430819,0
0.739358137727433,1
0.8464671305900268,2
0.17130867716165413,0
1.9077488577088229,0
0.8382798677772959,2
0.15933423729149387,0
0.8382798677772959,2
0.16080649802233601,0
0.890094424119398,0
1.464286578940323,0
0.8382798677772959,2
0.16239153731132686,0
0.16647586109624463,0
1.0718687375551976,0
0.2735567010309275,0
0.39523050938301524,0
0.17344186576692386,0
0.8426134993147003,0
0.157972829054251,0
0.18902093936217526,0
0.8352804413775075,2
0.15038636363636362,0
0.48851299991650643,0
1.340952736813248,0
0.8422269915406664,2
0.5270576375808617,0
0.17503995260075667,0
0.19549848637868283,0
0.8771228810751991,0
0.17203290418093412,0
1.0466717058562998,0
0.1512818137323818,0
0.17434605099024028,0
1.351456764493551,2
2.621334887934671,1
1.7926869945351664,0
0.16239153731132686,0
1.4819456346988067,7
1.2863106463948455,0
0.2029845982142857,0
0.15812873430531568,0
0.15039508006609958,0
0.15499894379976273,0
0.15382402557930966,0
0.1510305661845259,1
1.3416579160193414,0
1.3543332109173443,1
0.38272643005969564,0
0.8464671305900268,2
0.1514379945817885,0
1.4224359343889303,0
0.15812873430531568,0
1.5399104031353654,0
1.2816453816635287,0
0.8363718001130108,2
0.8430956268910954,0
0.8464671305900268,2
0.1520522971578315,0
0.8382798677772959,2
0.15367146015376462,0
0.15128914033025495,0
0.15495665382436577,0
1.3597404028424558,0
0.15367146015376462,0
0.2236649275376738,0
0.23040858077560047,0
0.181875,0
1.6058494834157275,0
0.15006293188548864,0
0.15778354611776968,0
0.156375,0
0.16239153731132686,0
0.19140246947129796,0
1.351456764493551,2
0.8363718001130108,2
0.6088076774910646,0
0.8464671305900268,2
0.15425925078491937,0
0.1515,0
0.21401950497589142,0
0.27749999999999997,0
0.8361107034910195,2
0.3259390375042933,0
0.32963449840205267,40
0.1520304608442481,0
0.28034203556587967,0
0.15328639705681676,0
0.8464671305900268,2
0.16316341060175527,0
0.8361107034910195,2
