"date","value"
[2011-05-26,23.373333333333335]
[2011-05-27,29.091954022988507]
[2011-05-28,31.897435897435898]
[2011-05-29,27.254054054054055]
[2011-05-30,33.16339869281046]
[2011-05-31,42.77142857142857]
[2011-06-01,34.11578947368421]
[2011-06-02,37.170212765957444]
[2011-06-03,40.94660194174757]
[2011-06-04,40.94444444444444]
[2011-06-05,40.74641148325359]
[2011-06-06,39.61570247933884]
[2011-06-07,54.048780487804876]
[2011-06-08,62.903225806451616]
[2011-06-09,54.97767857142857]
[2011-06-10,49.14222222222222]
[2011-06-11,45.66530612244898]
[2011-06-12,53.43421052631579]
[2011-06-13,47.07327586206897]
[2011-06-14,59.59670781893004]
[2011-06-15,45.570422535211264]
[2011-06-16,67.1767955801105]
[2011-06-17,61.67553191489362]
[2011-06-18,60.10362694300518]
[2011-06-19,50.7972972972973]
[2011-06-20,48.40084388185654]
[2011-06-21,39.07053941908714]
[2011-06-22,43.4485294117647]
[2011-06-23,44.57510729613734]
[2011-06-24,49.296460176991154]
[2011-06-25,64.52447552447552]
[2011-06-26,65.21153846153847]
[2011-06-27,71.08928571428571]
[2011-06-28,68.71710526315789]
[2011-06-29,57.786127167630056]
[2011-06-30,52.93617021276596]
[2011-07-01,58.25]
[2011-07-02,48.85227272727273]
[2011-07-03,50.77300613496933]
[2011-07-04,57.285714285714285]
[2011-07-05,60.3986013986014]
[2011-07-06,68.5741935483871]
[2011-07-07,69.6029411764706]
[2011-07-08,53.5359477124183]
[2011-07-09,52.794701986754966]
[2011-07-10,59.75714285714286]
[2011-07-11,67.20382165605096]
[2011-07-12,56.66428571428571]
[2011-07-13,50.230366492146594]
[2011-07-14,57.67333333333333]
[2011-07-15,51.20987654320987]
[2011-07-16,53.22222222222222]
[2011-07-17,52.566265060240966]
[2011-07-18,52.145348837209305]
[2011-07-19,61.83673469387755]
[2011-07-20,62.255172413793105]
[2011-07-21,53.201298701298704]
[2011-07-22,60.75167785234899]
[2011-07-23,50.57432432432432]
[2011-07-24,46.33734939759036]
[2011-07-25,59.32121212121212]
[2011-07-26,50.35757575757576]
[2011-07-27,45.80337078651685]
[2011-07-28,50.3416149068323]
[2011-07-29,44.55421686746988]
[2011-07-30,41.703947368421055]
[2011-07-31,46.805882352941175]
[2011-08-01,47.91379310344828]
[2011-08-02,57.78666666666667]
[2011-08-03,50.544871794871796]
[2011-08-04,62.969465648854964]
[2011-08-05,52.669064748201436]
[2011-08-06,54.08130081300813]
[2011-08-07,55.936]
[2011-08-08,50.94964028776978]
[2011-08-09,66.28571428571429]
[2011-08-10,51.49673202614379]
[2011-08-11,57.594202898550726]
[2011-08-12,54.4031007751938]
[2011-08-13,59.48461538461538]
[2011-08-14,55.80769230769231]
[2011-08-15,62.2962962962963]
[2011-08-16,68.02112676056338]
[2011-08-17,57.97037037037037]
[2011-08-18,48.673202614379086]
[2011-08-19,60.59842519685039]
[2011-08-20,46.45333333333333]
[2011-08-21,49.72077922077922]
[2011-08-22,45.14367816091954]
[2011-08-23,45.7515923566879]
[2011-08-24,55.588235294117645]
[2011-08-25,54.81060606060606]
[2011-08-26,50.25503355704698]
[2011-08-27,50.62698412698413]
[2011-08-28,49.85964912280702]
[2011-08-29,60.13846153846154]
[2011-08-30,52.46666666666667]
[2011-08-31,46.88461538461539]
[2011-09-01,56.4921875]
[2011-09-02,43.65408805031446]
[2011-09-03,41.49324324324324]
[2011-09-04,53.43181818181818]
[2011-09-05,46.248366013071895]
[2011-09-06,52.3]
[2011-09-07,51.92700729927007]
[2011-09-08,49.81818181818182]
[2011-09-09,48.36]
[2011-09-10,45.65413533834587]
[2011-09-11,49.714285714285715]
[2011-09-12,51.096]
[2011-09-13,45.83098591549296]
[2011-09-14,41.72185430463576]
[2011-09-15,41.12925170068027]
[2011-09-16,49.9921875]
[2011-09-17,44.496062992125985]
[2011-09-18,37.38509316770186]
[2011-09-19,52.265625]
[2011-09-20,55.407407407407405]
[2011-09-21,54.45945945945946]
[2011-09-22,41.830065359477125]
[2011-09-23,46.792307692307695]
[2011-09-24,47.817460317460316]
[2011-09-25,40.13475177304964]
[2011-09-26,41.40769230769231]
[2011-09-27,46.088235294117645]
[2011-09-28,42.801418439716315]
[2011-09-29,41.73134328358209]
[2011-09-30,48.49586776859504]
[2011-10-01,38.66433566433567]
[2011-10-02,42.16101694915254]
[2011-10-03,45.61267605633803]
[2011-10-04,48.416666666666664]
[2011-10-05,40.184397163120565]
[2011-10-06,47.00787401574803]
[2011-10-07,42.201492537313435]
[2011-10-08,43.42741935483871]
[2011-10-09,42.627906976744185]
[2011-10-10,49.29059829059829]
[2011-10-11,58.91346153846154]
[2011-10-12,50.52100840336134]
[2011-10-13,53.74444444444445]
[2011-10-14,44.705882352941174]
[2011-10-15,41.08571428571429]
[2011-10-16,40.01652892561984]
[2011-10-17,50.65217391304348]
[2011-10-18,41.136]
[2011-10-19,37.7007874015748]
[2011-10-20,40.86666666666667]
[2011-10-21,43.51239669421488]
[2011-10-22,51.32]
[2011-10-23,50.46296296296296]
[2011-10-24,47.300813008130085]
[2011-10-25,40.5703125]
[2011-10-26,46.34782608695652]
[2011-10-27,44.425925925925924]
[2011-10-28,49.14563106796116]
[2011-10-29,50.267857142857146]
[2011-10-30,46.37837837837838]
[2011-10-31,37.81954887218045]
[2011-11-01,39.83108108108108]
[2011-11-02,38.34415584415584]
[2011-11-03,48.92307692307692]
[2011-11-04,45.57746478873239]
[2011-11-05,40.42567567567568]
[2011-11-06,34.201388888888886]
[2011-11-07,41.721804511278194]
[2011-11-08,41.263888888888886]
[2011-11-09,39.04242424242424]
[2011-11-10,45.95744680851064]
[2011-11-11,43.40677966101695]
[2011-11-12,36.48965517241379]
[2011-11-13,37.59863945578231]
[2011-11-14,40.10294117647059]
[2011-11-15,37.96449704142012]
[2011-11-16,45.83206106870229]
[2011-11-17,35.16551724137931]
[2011-11-18,38.12307692307692]
[2011-11-19,39.1031746031746]
[2011-11-20,37.10294117647059]
[2011-11-21,38.32258064516129]
[2011-11-22,39.489208633093526]
[2011-11-23,41.955555555555556]
[2011-11-24,45.336363636363636]
[2011-11-25,40.022222222222226]
[2011-11-26,39.446280991735534]
[2011-11-27,44.208695652173915]
[2011-11-28,46.03875968992248]
[2011-11-29,47.457142857142856]
[2011-11-30,43.51677852348993]
[2011-12-01,34.844086021505376]
[2011-12-02,41.64473684210526]
[2011-12-03,36.90728476821192]
[2011-12-04,39.8962962962963]
[2011-12-05,39.72611464968153]
[2011-12-06,47.27810650887574]
[2011-12-07,43.269503546099294]
[2011-12-08,35.74074074074074]
[2011-12-09,38.83673469387755]
[2011-12-10,37.89795918367347]
[2011-12-11,35.30201342281879]
[2011-12-12,38.093023255813954]
[2011-12-13,42.12307692307692]
[2011-12-14,36.253246753246756]
[2011-12-15,43.324786324786324]
[2011-12-16,44.20168067226891]
[2011-12-17,32.54794520547945]
[2011-12-18,32.397260273972606]
[2011-12-19,36.83116883116883]
[2011-12-20,45.89928057553957]
[2011-12-21,37.0945945945946]
[2011-12-22,40.46258503401361]
[2011-12-23,39.978873239436616]
[2011-12-24,32.013698630136986]
[2011-12-25,31.75]
[2011-12-26,31.320224719101123]
[2011-12-27,35.108108108108105]
[2011-12-28,32.645161290322584]
[2011-12-29,37.67153284671533]
[2011-12-30,36.0]
[2011-12-31,33.36601307189542]
[2012-01-01,32.68627450980392]
[2012-01-02,35.63694267515923]
[2012-01-03,36.824675324675326]
[2012-01-04,37.38]
[2012-01-05,47.95205479452055]
[2012-01-06,38.7]
[2012-01-07,32.170212765957444]
[2012-01-08,39.29936305732484]
[2012-01-09,37.767857142857146]
[2012-01-10,46.44285714285714]
[2012-01-11,47.5]
[2012-01-12,42.936708860759495]
[2012-01-13,48.84507042253521]
[2012-01-14,45.69798657718121]
[2012-01-15,44.27142857142857]
[2012-01-16,41.252941176470586]
[2012-01-17,42.7375]
[2012-01-18,51.12213740458015]
[2012-01-19,46.92413793103448]
[2012-01-20,46.47945205479452]
[2012-01-21,38.32142857142857]
[2012-01-22,39.932330827067666]
[2012-01-23,35.78735632183908]
[2012-01-24,51.03623188405797]
[2012-01-25,53.97278911564626]
[2012-01-26,49.1578947368421]
[2012-01-27,44.827586206896555]
[2012-01-28,41.30612244897959]
[2012-01-29,39.075471698113205]
[2012-01-30,35.76878612716763]
[2012-01-31,43.48701298701299]
[2012-02-01,47.521126760563384]
[2012-02-02,45.360759493670884]
[2012-02-03,44.993589743589745]
[2012-02-04,44.57861635220126]
[2012-02-05,48.43356643356643]
[2012-02-06,42.41891891891892]
[2012-02-07,51.1203007518797]
[2012-02-08,48.465753424657535]
[2012-02-09,50.12413793103448]
[2012-02-10,62.726618705035975]
[2012-02-11,50.46666666666667]
[2012-02-12,46.0]
[2012-02-13,55.66901408450704]
[2012-02-14,69.05839416058394]
[2012-02-15,69.90647482014388]
[2012-02-16,69.42962962962963]
[2012-02-17,45.4421768707483]
[2012-02-18,38.23255813953488]
[2012-02-19,37.1840490797546]
[2012-02-20,44.659574468085104]
[2012-02-21,50.37301587301587]
[2012-02-22,44.7625]
[2012-02-23,48.39393939393939]
[2012-02-24,46.73154362416108]
[2012-02-25,40.37267080745342]
[2012-02-26,38.22818791946309]
[2012-02-27,42.05590062111801]
[2012-02-28,41.95454545454545]
[2012-02-29,38.15300546448088]
[2012-03-01,44.55921052631579]
[2012-03-02,57.20740740740741]
[2012-03-03,46.280701754385966]
[2012-03-04,48.90151515151515]
[2012-03-05,48.1875]
[2012-03-06,46.78832116788321]
[2012-03-07,41.18987341772152]
[2012-03-08,41.77922077922078]
[2012-03-09,41.293413173652695]
[2012-03-10,32.650887573964496]
[2012-03-11,39.60769230769231]
[2012-03-12,36.375]
[2012-03-13,45.308176100628934]
[2012-03-14,50.99270072992701]
[2012-03-15,51.71311475409836]
[2012-03-16,44.5921052631579]
[2012-03-17,42.64071856287425]
[2012-03-18,36.80368098159509]
[2012-03-19,45.442953020134226]
[2012-03-20,42.705128205128204]
[2012-03-21,44.13461538461539]
[2012-03-22,42.99354838709677]
[2012-03-23,47.792307692307695]
[2012-03-24,34.72282608695652]
[2012-03-25,38.294117647058826]
[2012-03-26,45.08108108108108]
[2012-03-27,42.91612903225806]
[2012-03-28,46.78145695364238]
[2012-03-29,53.03521126760563]
[2012-03-30,46.53333333333333]
[2012-03-31,35.651428571428575]
[2012-04-01,39.4468085106383]
[2012-04-02,51.586776859504134]
[2012-04-03,59.90298507462686]
[2012-04-04,52.627906976744185]
[2012-04-05,60.32231404958678]
[2012-04-06,49.8235294117647]
[2012-04-07,48.357142857142854]
[2012-04-08,39.74496644295302]
[2012-04-09,43.96551724137931]
[2012-04-10,57.324137931034485]
[2012-04-11,53.84]
[2012-04-12,63.90625]
[2012-04-13,59.0859375]
[2012-04-14,57.63703703703704]
[2012-04-15,67.1588785046729]
[2012-04-16,58.48951048951049]
[2012-04-17,57.07746478873239]
[2012-04-18,67.69047619047619]
[2012-04-19,50.95483870967742]
[2012-04-20,51.47435897435897]
[2012-04-21,50.73972602739726]
[2012-04-22,44.236486486486484]
[2012-04-23,51.14705882352941]
[2012-04-24,57.43283582089552]
[2012-04-25,56.46969696969697]
[2012-04-26,65.02564102564102]
[2012-04-27,55.828125]
[2012-04-28,47.382165605095544]
[2012-04-29,45.64912280701754]
[2012-04-30,50.95628415300546]
[2012-05-01,60.137724550898206]
[2012-05-02,64.77622377622377]
[2012-05-03,78.6242774566474]
[2012-05-04,94.70967741935483]
[2012-05-05,78.74251497005989]
[2012-05-06,71.03614457831326]
[2012-05-07,105.14117647058823]
[2012-05-08,95.59776536312849]
[2012-05-09,108.65432098765432]
[2012-05-10,91.22222222222223]
[2012-05-11,125.93333333333334]
[2012-05-12,149.203007518797]
[2012-05-13,104.08759124087591]
[2012-05-14,210.9318181818182]
[2012-05-15,160.04255319148936]
[2012-05-16,164.42857142857142]
[2012-05-17,132.53333333333333]
[2012-05-18,165.47101449275362]
[2012-05-19,257.59183673469386]
[2012-05-20,214.66216216216216]
[2012-05-21,235.171875]
[2012-05-22,218.75454545454545]
[2012-05-23,212.3923076923077]
[2012-05-24,204.03076923076924]
[2012-05-25,237.25423728813558]
[2012-05-26,169.7887323943662]
[2012-05-27,160.1464968152866]
[2012-05-28,216.98591549295776]
[2012-05-29,227.35338345864662]
[2012-05-30,205.352]
[2012-05-31,152.993006993007]
[2012-06-01,178.7642857142857]
[2012-06-02,89.52631578947368]
[2012-06-03,204.4934210526316]
[2012-06-04,301.1111111111111]
[2012-06-05,301.1241379310345]
[2012-06-06,115.14379084967321]
[2012-06-07,220.30344827586208]
[2012-06-08,177.65714285714284]
[2012-06-09,200.59756097560975]
[2012-06-10,233.22413793103448]
[2012-06-11,235.0]
[2012-06-12,125.98064516129033]
[2012-06-13,360.03225806451616]
[2012-06-14,392.15646258503403]
[2012-06-15,360.9757575757576]
[2012-06-16,278.83870967741933]
[2012-06-17,258.5426829268293]
[2012-06-18,250.63870967741934]
[2012-06-19,218.62573099415204]
[2012-06-20,229.97241379310344]
[2012-06-21,200.6946564885496]
[2012-06-22,185.33333333333334]
[2012-06-23,131.69461077844312]
[2012-06-24,164.33333333333334]
[2012-06-25,179.28846153846155]
[2012-06-26,208.70469798657717]
[2012-06-27,188.140243902439]
[2012-06-28,194.8978102189781]
[2012-06-29,158.48591549295776]
[2012-06-30,164.77777777777777]
[2012-07-01,144.05594405594405]
[2012-07-02,163.26623376623377]
[2012-07-03,147.7843137254902]
[2012-07-04,154.04137931034484]
[2012-07-05,151.49659863945578]
[2012-07-06,143.97452229299364]
[2012-07-07,158.44910179640718]
[2012-07-08,133.57236842105263]
[2012-07-09,150.95808383233532]
[2012-07-10,222.64705882352942]
[2012-07-11,242.2330827067669]
[2012-07-12,163.76190476190476]
[2012-07-13,152.7621951219512]
[2012-07-14,150.0253164556962]
[2012-07-15,185.12587412587413]
[2012-07-16,200.60927152317882]
[2012-07-17,204.38505747126436]
[2012-07-18,212.0952380952381]
[2012-07-19,217.65441176470588]
[2012-07-20,251.94039735099338]
[2012-07-21,253.54676258992805]
[2012-07-22,220.76470588235293]
[2012-07-23,233.84397163120568]
[2012-07-24,173.301775147929]
[2012-07-25,180.656050955414]
[2012-07-26,175.45348837209303]
[2012-07-27,154.36]
[2012-07-28,226.61688311688312]
[2012-07-29,211.65432098765433]
[2012-07-30,199.14857142857142]
[2012-07-31,289.05]
[2012-08-01,237.75384615384615]
[2012-08-02,211.73717948717947]
[2012-08-03,166.3294117647059]
[2012-08-04,192.05921052631578]
[2012-08-05,231.08333333333334]
[2012-08-06,252.25179856115108]
[2012-08-07,183.11464968152868]
[2012-08-08,226.01754385964912]
[2012-08-09,191.45562130177515]
[2012-08-10,185.23566878980893]
[2012-08-11,194.1656804733728]
[2012-08-12,203.44585987261146]
[2012-08-13,313.1320754716981]
[2012-08-14,215.9156626506024]
[2012-08-15,328.67721518987344]
[2012-08-16,305.4423076923077]
[2012-08-17,294.6934306569343]
[2012-08-18,247.3684210526316]
[2012-08-19,206.4127906976744]
[2012-08-20,206.0681818181818]
[2012-08-21,232.8918918918919]
[2012-08-22,254.03355704697987]
[2012-08-23,191.8242424242424]
[2012-08-24,213.60927152317882]
[2012-08-25,240.05633802816902]
[2012-08-26,175.0]
[2012-08-27,217.26174496644296]
[2012-08-28,203.14965986394557]
[2012-08-29,203.95857988165682]
[2012-08-30,211.90196078431373]
[2012-08-31,280.3265306122449]
[2012-09-01,260.84375]
[2012-09-02,204.6258064516129]
[2012-09-03,230.72049689440993]
[2012-09-04,287.8843537414966]
[2012-09-05,215.44736842105263]
[2012-09-06,254.14880952380952]
[2012-09-07,192.1265060240964]
[2012-09-08,225.3774834437086]
[2012-09-09,196.6258064516129]
[2012-09-10,229.40277777777777]
[2012-09-11,252.64705882352942]
[2012-09-12,181.59375]
[2012-09-13,221.90322580645162]
[2012-09-14,218.60122699386503]
[2012-09-15,199.17808219178082]
[2012-09-16,180.61783439490446]
[2012-09-17,147.35757575757575]
[2012-09-18,184.09142857142857]
[2012-09-19,232.29850746268656]
[2012-09-20,215.44585987261146]
[2012-09-21,177.14545454545456]
[2012-09-22,140.58282208588957]
[2012-09-23,177.75483870967741]
[2012-09-24,192.03225806451613]
[2012-09-25,171.96527777777777]
[2012-09-26,230.83582089552237]
[2012-09-27,181.2594936708861]
[2012-09-28,201.93827160493828]
[2012-09-29,149.2608695652174]
[2012-09-30,131.86875]
[2012-10-01,175.33576642335765]
[2012-10-02,221.35374149659864]
[2012-10-03,210.82222222222222]
[2012-10-04,239.72222222222223]
[2012-10-05,257.9130434782609]
[2012-10-06,228.1437908496732]
[2012-10-07,266.4596774193548]
[2012-10-08,211.22346368715083]
[2012-10-09,256.76258992805754]
[2012-10-10,213.92105263157896]
[2012-10-11,202.50714285714287]
[2012-10-12,186.93835616438355]
[2012-10-13,230.64864864864865]
[2012-10-14,202.45185185185184]
[2012-10-15,190.8875]
[2012-10-16,229.6883116883117]
[2012-10-17,226.09154929577466]
[2012-10-18,175.71428571428572]
[2012-10-19,182.25531914893617]
[2012-10-20,195.51677852348993]
[2012-10-21,256.9308176100629]
[2012-10-22,247.63694267515925]
[2012-10-23,252.78985507246378]
[2012-10-24,209.45962732919256]
[2012-10-25,201.5251798561151]
[2012-10-26,136.77777777777777]
[2012-10-27,92.2542372881356]
[2012-10-28,107.06179775280899]
[2012-10-29,139.18064516129033]
[2012-10-30,206.77777777777777]
[2012-10-31,196.23239436619718]
[2012-11-01,176.203007518797]
[2012-11-02,199.65753424657535]
[2012-11-03,164.0810810810811]
[2012-11-04,156.20261437908496]
[2012-11-05,195.3170731707317]
[2012-11-06,236.3939393939394]
[2012-11-07,234.19230769230768]
[2012-11-08,210.81645569620252]
[2012-11-09,168.40666666666667]
[2012-11-10,180.4896551724138]
[2012-11-11,160.25675675675674]
[2012-11-12,188.68702290076337]
[2012-11-13,192.79432624113474]
[2012-11-14,207.0]
[2012-11-15,282.0676691729323]
[2012-11-16,272.34507042253523]
[2012-11-17,227.84246575342465]
[2012-11-18,233.57534246575344]
[2012-11-19,253.58333333333334]
[2012-11-20,249.5]
[2012-11-21,257.8490566037736]
[2012-11-22,214.14285714285714]
[2012-11-23,207.2173913043478]
[2012-11-24,188.4774193548387]
[2012-11-25,250.85034013605443]
[2012-11-26,233.32467532467533]
[2012-11-27,183.2185430463576]
[2012-11-28,212.01183431952663]
[2012-11-29,231.50299401197606]
[2012-11-30,232.072]
[2012-12-01,206.5988023952096]
[2012-12-02,142.1888111888112]
[2012-12-03,150.11409395973155]
[2012-12-04,287.92727272727274]
[2012-12-05,272.592]
[2012-12-06,262.54545454545456]
[2012-12-07,257.6439393939394]
[2012-12-08,241.3582089552239]
[2012-12-09,249.93700787401573]
[2012-12-10,259.6041666666667]
[2012-12-11,255.67808219178082]
[2012-12-12,279.7218045112782]
[2012-12-13,325.26190476190476]
[2012-12-14,364.35135135135135]
[2012-12-15,285.1090909090909]
[2012-12-16,300.4695652173913]
[2012-12-17,309.5563909774436]
[2012-12-18,399.1587301587302]
[2012-12-19,320.48591549295776]
[2012-12-20,337.91509433962267]
[2012-12-21,357.8677685950413]
[2012-12-22,333.01290322580644]
[2012-12-23,303.224]
[2012-12-24,277.7674418604651]
[2012-12-25,228.2377049180328]
[2012-12-26,235.22641509433961]
[2012-12-27,285.81528662420385]
[2012-12-28,274.9940119760479]
[2012-12-29,266.2173913043478]
[2012-12-30,275.7289156626506]
[2012-12-31,195.0375]
[2013-01-01,187.9879518072289]
[2013-01-02,256.512987012987]
[2013-01-03,261.8036809815951]
[2013-01-04,324.05960264900665]
[2013-01-05,280.61971830985914]
[2013-01-06,225.6917808219178]
[2013-01-07,240.7530864197531]
[2013-01-08,285.3211678832117]
[2013-01-09,325.60305343511453]
[2013-01-10,356.8689655172414]
[2013-01-11,459.88695652173914]
[2013-01-12,368.6062992125984]
[2013-01-13,372.0676691729323]
[2013-01-14,295.5328947368421]
[2013-01-15,362.75206611570246]
[2013-01-16,403.0444444444444]
[2013-01-17,436.302752293578]
[2013-01-18,408.7226890756302]
[2013-01-19,366.18125]
[2013-01-20,316.6377952755906]
[2013-01-21,302.90076335877865]
[2013-01-22,310.1830985915493]
[2013-01-23,361.26356589147287]
[2013-01-24,294.4177215189873]
[2013-01-25,355.14074074074074]
[2013-01-26,339.37179487179486]
[2013-01-27,368.9530201342282]
[2013-01-28,358.3424657534247]
[2013-01-29,325.0745341614907]
[2013-01-30,279.4625850340136]
[2013-01-31,262.05699481865287]
[2013-02-01,392.43046357615896]
[2013-02-02,356.04545454545456]
[2013-02-03,333.11538461538464]
[2013-02-04,333.61077844311376]
[2013-02-05,316.83529411764704]
[2013-02-06,295.85616438356163]
[2013-02-07,392.202614379085]
[2013-02-08,419.7162162162162]
[2013-02-09,397.25531914893617]
[2013-02-10,349.95652173913044]
[2013-02-11,356.8484848484849]
[2013-02-12,417.6142857142857]
[2013-02-13,356.9024390243902]
[2013-02-14,327.7741935483871]
[2013-02-15,318.00564971751413]
[2013-02-16,277.0967741935484]
[2013-02-17,257.1937172774869]
[2013-02-18,308.2]
[2013-02-19,348.23870967741937]
[2013-02-20,309.0]
[2013-02-21,318.36571428571426]
[2013-02-22,358.65697674418607]
[2013-02-23,353.4969696969697]
[2013-02-24,366.73417721518985]
[2013-02-25,329.67336683417085]
[2013-02-26,390.01863354037266]
[2013-02-27,312.6871794871795]
[2013-02-28,371.51162790697674]
[2013-03-01,427.08]
[2013-03-02,381.94039735099335]
[2013-03-03,338.9290322580645]
[2013-03-04,360.3966480446927]
[2013-03-05,396.6857142857143]
[2013-03-06,414.1623376623377]
[2013-03-07,417.3974358974359]
[2013-03-08,355.29940119760477]
[2013-03-09,326.2721893491124]
[2013-03-10,405.5449438202247]
[2013-03-11,355.27906976744185]
[2013-03-12,373.48062015503876]
[2013-03-13,356.8397435897436]
[2013-03-14,323.47486033519556]
[2013-03-15,356.2457142857143]
[2013-03-16,206.98850574712642]
[2013-03-17,168.43269230769232]
[2013-03-18,219.07291666666666]
[2013-03-19,278.25882352941176]
[2013-03-20,221.43333333333334]
[2013-03-21,254.7741935483871]
[2013-03-22,261.89565217391305]
[2013-03-23,250.50467289719626]
[2013-03-24,262.0103626943005]
[2013-03-25,350.3021582733813]
[2013-03-26,318.8709677419355]
[2013-03-27,423.3359375]
[2013-03-28,321.2139037433155]
[2013-03-29,366.9526627218935]
[2013-03-30,338.88700564971754]
[2013-03-31,265.78205128205127]
[2013-04-01,253.38048780487804]
[2013-04-02,352.6553672316384]
[2013-04-03,362.375]
[2013-04-04,423.6521739130435]
[2013-04-05,402.8082191780822]
[2013-04-06,324.4251497005988]
[2013-04-07,376.53939393939396]
[2013-04-08,392.54375]
[2013-04-09,370.89204545454544]
[2013-04-10,351.1223404255319]
[2013-04-11,413.72289156626505]
[2013-04-12,353.23952095808386]
[2013-04-13,310.83040935672517]
[2013-04-14,366.52666666666664]
[2013-04-15,332.9030303030303]
[2013-04-16,375.9431818181818]
[2013-04-17,335.19161676646706]
[2013-04-18,322.2173913043478]
[2013-04-19,433.1363636363636]
[2013-04-20,336.0567375886525]
[2013-04-21,252.51396648044692]
[2013-04-22,297.8616352201258]
[2013-04-23,364.8170731707317]
[2013-04-24,398.1807228915663]
[2013-04-25,369.4035087719298]
[2013-04-26,324.25]
[2013-04-27,300.8269230769231]
[2013-04-28,238.01764705882354]
[2013-04-29,288.8453038674033]
[2013-04-30,325.59154929577466]
[2013-05-01,373.09929078014187]
[2013-05-02,403.26241134751774]
[2013-05-03,377.5763888888889]
[2013-05-04,310.01234567901236]
[2013-05-05,319.1677419354839]
[2013-05-06,309.99411764705883]
[2013-05-07,341.5903614457831]
[2013-05-08,298.0843373493976]
[2013-05-09,408.5766871165644]
[2013-05-10,400.02906976744185]
[2013-05-11,396.96666666666664]
[2013-05-12,393.3]
[2013-05-13,345.64406779661016]
[2013-05-14,435.85616438356163]
[2013-05-15,454.81756756756755]
[2013-05-16,415.72108843537416]
[2013-05-17,368.679012345679]
[2013-05-18,351.3986013986014]
[2013-05-19,302.1055900621118]
[2013-05-20,376.69465648854964]
[2013-05-21,372.7931034482759]
[2013-05-22,321.6848484848485]
[2013-05-23,340.0175438596491]
[2013-05-24,335.14723926380367]
[2013-05-25,313.35502958579883]
[2013-05-26,252.3641975308642]
[2013-05-27,298.10614525139664]
[2013-05-28,361.38961038961037]
[2013-05-29,317.1271676300578]
[2013-05-30,327.10795454545456]
[2013-05-31,302.9719101123595]
[2013-06-01,270.98039215686276]
[2013-06-02,241.45238095238096]
[2013-06-03,263.0049019607843]
[2013-06-04,268.7281105990783]
[2013-06-05,307.99441340782124]
[2013-06-06,300.0855614973262]
[2013-06-07,332.33742331288346]
[2013-06-08,275.8208092485549]
[2013-06-09,274.9631901840491]
[2013-06-10,247.99425287356323]
[2013-06-11,274.5054945054945]
[2013-06-12,232.5204081632653]
[2013-06-13,228.62944162436548]
[2013-06-14,281.77456647398844]
[2013-06-15,213.2865168539326]
[2013-06-16,230.9668508287293]
[2013-06-17,303.12582781456956]
[2013-06-18,326.05839416058393]
[2013-06-19,357.0]
[2013-06-20,348.9865771812081]
[2013-06-21,282.16470588235296]
[2013-06-22,251.74585635359117]
[2013-06-23,227.39156626506025]
[2013-06-24,297.241610738255]
[2013-06-25,297.68918918918916]
[2013-06-26,243.55737704918033]
[2013-06-27,285.2455089820359]
[2013-06-28,287.5730994152047]
[2013-06-29,232.49068322981367]
[2013-06-30,196.14906832298138]
[2013-07-01,243.68211920529802]
[2013-07-02,270.4868421052632]
[2013-07-03,191.83957219251337]
[2013-07-04,214.3109756097561]
[2013-07-05,198.97860962566844]
[2013-07-06,186.5326086956522]
[2013-07-07,153.7929292929293]
[2013-07-08,211.8314606741573]
[2013-07-09,213.51832460732984]
[2013-07-10,218.00537634408602]
[2013-07-11,231.6353591160221]
[2013-07-12,313.0506329113924]
[2013-07-13,250.84967320261438]
[2013-07-14,202.7202380952381]
[2013-07-15,221.21212121212122]
[2013-07-16,233.0639534883721]
[2013-07-17,232.3728813559322]
[2013-07-18,251.55900621118013]
[2013-07-19,215.84971098265896]
[2013-07-20,178.81420765027323]
[2013-07-21,183.06]
[2013-07-22,228.2046783625731]
[2013-07-23,269.3404255319149]
[2013-07-24,265.5576923076923]
[2013-07-25,295.99310344827586]
[2013-07-26,224.24260355029585]
[2013-07-27,217.5142857142857]
[2013-07-28,211.52325581395348]
[2013-07-29,240.22727272727272]
[2013-07-30,208.80710659898477]
[2013-07-31,277.2197802197802]
[2013-08-01,261.8315789473684]
[2013-08-02,272.21505376344084]
[2013-08-03,279.7261904761905]
[2013-08-04,247.00552486187846]
[2013-08-05,257.151832460733]
[2013-08-06,290.5054347826087]
[2013-08-07,308.9414893617021]
[2013-08-08,289.5939086294416]
[2013-08-09,246.12019230769232]
[2013-08-10,257.81773399014776]
[2013-08-11,180.2626728110599]
[2013-08-12,226.21004566210047]
[2013-08-13,278.4867724867725]
[2013-08-14,314.82208588957053]
[2013-08-15,339.2011494252874]
[2013-08-16,430.37423312883436]
[2013-08-17,299.5935828877005]
[2013-08-18,288.8704663212435]
[2013-08-19,386.2087912087912]
[2013-08-20,355.07103825136613]
[2013-08-21,303.8960396039604]
[2013-08-22,313.03809523809525]
[2013-08-23,272.2048780487805]
[2013-08-24,281.64324324324326]
[2013-08-25,305.74657534246575]
[2013-08-26,325.9408284023669]
[2013-08-27,364.98802395209583]
[2013-08-28,379.1686046511628]
[2013-08-29,301.8186274509804]
[2013-08-30,329.6363636363636]
[2013-08-31,219.22869955156952]
[2013-09-01,209.5590909090909]
[2013-09-02,227.4311111111111]
[2013-09-03,270.00531914893617]
[2013-09-04,309.7857142857143]
[2013-09-05,341.6111111111111]
