"date","value"
2009-07-18,215.0
2009-07-19,215.77777777777777
2009-07-20,215.88732394366198
2009-07-21,389.8375
2009-07-22,215.44117647058823
2009-07-23,215.64615384615385
2009-07-24,215.92105263157896
2009-07-25,215.875
2009-07-26,215.55555555555554
2009-07-27,215.88571428571427
2009-07-28,215.69767441860466
2009-07-29,227.04166666666666
2009-07-30,233.53846153846155
2009-07-31,215.76470588235293
2009-08-01,215.76923076923077
2009-08-02,215.70833333333334
2009-08-03,215.71428571428572
2009-08-04,215.6164383561644
2009-08-05,215.74157303370785
2009-08-06,215.8901098901099
2009-08-07,215.94736842105263
2009-08-08,366.0705882352941
2009-08-09,216.0
2009-08-10,215.98648648648648
2009-08-11,215.92753623188406
2009-08-12,215.55384615384617
2009-08-13,215.75
2009-08-14,215.86363636363637
